|Bank name|Customer name|Issue Type|Review|Review_Lemma|Keyword|Recency|Place|Sentiment|joy|sadness|fear|disgust|anger|Category|Issue type
123|Indian Bank|RANJITH KUMAR KAKARALA||I am holding 2 different accounts with them and they are not as fast as others .|i be hold 2 different account with them and they be not as fast as other .|different account| Sep 18, 2015|  chennai|-0.606124|0.054825|0.312571|0.062979|0.025427|0.131362|Customer Service| Saving Account
124|Indian Bank|SUDHANDIRA SARAN KUMAR BOSE||Employees are not wasting customers precious time as they are transparent in their words.|employee be not waste customer precious time as they be transparent in their word .|precious time| Sep 15, 2015|  chennai|-0.836246|0.423933|0.138119|0.025169|0.141888|0.145474|Customer Service| Saving Account
125|Indian Bank|SUDHANDIRA SARAN KUMAR BOSE||Just activated the net banking as technology wise Indian bank is lacking as they can improve.|just activate the net banking as technology wise Indian bank be lack as they can improve .|lack| Sep 15, 2015|  chennai|-0.664001|0.286236|0.196907|0.043012|0.004798|0.076332|Customer Service| Saving Account
126|Indian Bank|GURUMOORTHY RAMALINGAM||and they are not giving good response.|and they be not give good response .|good response| Sep 12, 2015|  chennai|-0.856922|0.186158|0.148172|0.037993|0.129524|0.155387|Customer Service| Saving Account
127|Indian Bank|MANJULA U||and I would like to say the staffs who are working over there are not giving the good response to the customers.|and i would like to say the staff who be work over there be not give the good response to the customer .|good response| Aug 31, 2015|  chennai|-0.412067|0.389858|0.198719|0.038073|0.064886|0.125396|Customer Service| Saving Account
129|Indian Bank|KRISHNA KUMAR|| The service and response provided by the branch manager in Indian Bank for the salary account maintenance was not that good.|  the service and response provide by the branch manager in Indian Bank for the salary account maintenance be not that good .|response| Sep 29, 2015|  thiruvananthapuram|-0.532042|0.02433|0.23957|0.004465|0.066557|0.082813|Customer Service| Saving Account
130|Indian Bank|KRISHNA KUMAR||The response provided is not that good.|the response provide be not that good .|response| Sep 29, 2015|  thiruvananthapuram|-0.618785|0.176914|0.046935|0.017288|0.048983|0.083614|Customer Service| Saving Account
131|Indian Bank|SENTHIL CHELAIH||Their customer support is very low hence more improvement is required for their service.|their customer support be very low hence more improvement be require for their service .|customer support| Sep 22, 2015|  tirunelveli|-0.639914|0.038639|0.133559|0.035769|0.240295|0.035078|Customer Service| Home Loan
132|Indian Bank|SATHIYA NARAYANAN||Problems are getting fixed on the promised time and that is fine.|problem be get fix on the promise time and that be fine .|promise time| Oct 07, 2015|  chennai|-0.61201|0.218106|0.42617|0.212816|0.11863|0.056776|Customer Service| Saving Account
133|Indian Bank|PRABHU D DEVARAJ||so some times we did not get proper response from them.|so some time we do not get prop response from them .|time| Nov 11, 2015|  chennai|-0.796412|0.259289|0.247878|0.052893|0.089012|0.152578|Customer Service| Saving Account
134|Indian Bank|PRABHU D DEVARAJ||Based on saving account, in terms of service I am unhappy with them|base on save account , in term of service i be unhappy with them|term of service| Nov 11, 2015|  chennai|-0.887194|0.076525|0.294792|0.010331|0.067444|0.032734|Customer Service| Saving Account
135|Indian Bank|KARTHI RAJENDRAN||Maintenance charge for the savings account is above 100 and they are not collecting charge for sending messages.|Maintenance charge for the saving account be above 100 and they be not collect charge for send message .|send message| Nov 06, 2015|  chennai|-0.677775|0.035716|0.082224|0.058327|0.030485|0.109328|Customer Service| Saving Account
136|Indian Bank|KALAIARASAN RAMANATHAN||The ATM services are pretty good they have more number of ATMÃ¢??s than other banks which is more easy for me.|the ATM service be pretty good they have more number of ATMÃ¢??s than oth bank which be more easy for me .|number of ATMÃ| Oct 31, 2015|  chennai|-0.524773|0.573592|0.251108|0.003997|0.007903|0.018781|Customer Service| Saving Account
137|Indian Bank|GANESH S||The customer service and the response is not at all satisfied.|the customer service and the response be not at all satisfied .|response| Oct 30, 2015|  coimbatore|-0.917718|0.5453|0.064912|0.001028|0.189113|0.093903|Customer Service| Saving Account
138|Indian Bank|GANESH S||The ATM services are fine they have more number of ATMÃ¢??s than other banks which is more easy for me.|the ATM service be fine they have more number of ATMÃ¢??s than oth bank which be more easy for me .|number of ATMÃ| Oct 30, 2015|  coimbatore|-0.661387|0.061831|0.454107|0.008862|0.02358|0.039074|Customer Service| Saving Account
139|Indian Bank|SANKAR NARAYANAN|| Processing time was very much delayed with Indian bank for the educational loan, which took around 6 months.|  Processing time be very much delay with Indian bank for the educational loan , which take around 6 month .|much delay| Oct 26, 2015|  chennai|-0.59163|0.02585|0.525823|0.038999|0.048992|0.115905|Customer Service| Education Loan
141|Indian Bank|RAJASEKARAN BALAKRISHNAN|| The response from the bank employees was not that much good.|  the response from the bank employee be not that much good .|response| Nov 24, 2015|  chennai|-0.836137|0.635177|0.112249|0.008831|0.021548|0.049676|Customer Service| Saving Account
142|Indian Bank|THIYAGARAJAN R||Their ATM card does not work at times.|their ATM card do not work at time .|time| Nov 17, 2015|  chennai|-0.940149|0.04245|0.819934|0.150764|0.013835|0.030876|Customer Service| Saving Account
143|Indian Bank|THIYAGARAJAN R||Its work on nationalized bank ATM not at private ATMS .|its work on nationalize bank atm not at private atm .|work| Nov 17, 2015|  chennai|-0.857542|0.0619|0.661805|0.120002|0.011946|0.066147|Customer Service| Saving Account
144|Indian Bank|THIYAGARAJAN R||IMPS is not there and even for adding beneficiary its taking 24 hours of time.|imp be not there and even for add beneficiary its take 24 hour of time .|hour of time| Nov 17, 2015|  chennai|-0.576801|0.298964|0.287771|0.152538|0.099156|0.154073|Customer Service| Saving Account
145|Indian Bank|VSSURESH SURESH||I received the personal loan amount from Indian bank within 2 days of time, which is very short duration.|i receive the personal loan amount from Indian bank within 2 day of time , which be very short duration .|short duration| Nov 17, 2015|  chennai|-0.441936|0.073999|0.300106|0.18394|0.067526|0.067661|Customer Service| Personal Loan
147|Indian Bank|PASUPATHI M||For the last 2 years of time I dint received the cheque book with them because I have not maintain the minimum balance as 500 Rupees for one day .|for the last 2 year of time i dint receive the cheque book with them because i have not maintain the minimum balance as 500 Rupees for one day .|year of time| Nov 13, 2015|  chennai|-0.850845|0.368902|0.455691|0.029618|0.018952|0.053933|Customer Service| Saving Account
148|Indian Bank|SURESH RAM||I use net banking for online transaction using NEFT and IMPS, ATM branches are working fine and there are no transactional issues.|i use net banking for online transaction use NEFT and IMPS , ATM branch be work fine and there be no transactional issue .|work| Jan 06, 2018|  new delhi|-0.822958|0.101191|0.481237|0.021246|0.043851|0.020533|Customer Service| Saving Account
149|Indian Bank|RAMESH KANNAN||The customer service and response was not satisfactory.|the customer service and response be not satisfactory .|response| Jan 03, 2018|  chennai|-0.874027|0.09663|0.133173|0.006668|0.180445|0.17928|Customer Service| Saving Account
150|Indian Bank|RAMESH KANNAN||They don't respond properly and they will take more time to answer my query.|they do n't respond properly and they will take more time to answer my query .|time| Jan 03, 2018|  chennai|-0.880752|0.142323|0.095149|0.111505|0.042953|0.164965|Customer Service| Saving Account
151|Indian Bank|RAVICHANDRAN KANAKARAJ||The ATMs are always not in service which is not good in time of an emergency.|the atm be always not in service which be not good in time of an emergency .|time of an emergency| Dec 30, 2017|  chennai|-0.933755|0.062078|0.463954|0.261591|0.026114|0.056613|Customer Service| Saving Account
152|Indian Bank|MOHAMMED SHARFUDDIN||but i am not happy with the service they did not respond on time.|but i be not happy with the service they do not respond on time .|time| Dec 30, 2017|  hyderabad|-0.945297|0.160063|0.289256|0.007283|0.123986|0.154133|Customer Service| Saving Account
153|Indian Bank|N VASU N VASU||I am not satisfied with the service and the response was not proper.|i be not satisfied with the service and the response be not prop .|response| Dec 28, 2017|  chennai|-0.977091|0.09663|0.133173|0.006668|0.180445|0.17928|Customer Service| Current Account
154|Indian Bank|K SHYAMSUNDAR||The customer service and responses was also not up to the mark.|the customer service and response be also not up to the mark .|response| Dec 22, 2017|  chennai|-0.930722|0.081796|0.167319|0.005916|0.269044|0.169101|Customer Service| Saving Account
155|Indian Bank|KARTHIK VINAYAK||The customer support service is not up to the mark , they need to be responsive and they need to focus on their response part.|the customer support service be not up to the mark , they nee to be responsive and they nee to focu on their response part .|customer support service| Jan 24, 2018|  chennai|-0.911694|0.295505|0.074062|0.012137|0.196388|0.051694|Customer Service| Saving Account
157|Indian Bank|MEENA KUMARI||They respond to my queries on time,I use net banking and phone banking service for any complaints.|they respond to my query on time , i use net banking and phone banking service for any complaint .|time| Jan 24, 2018|  new delhi|-0.870442|0.096341|0.280816|0.087471|0.046382|0.129456|Customer Service| Saving Account
158|Indian Bank|DHARANKUMAR UDHAYAMANI||No technical issues faced so far everything is in place.|no technical issue face so far everything be in place .|technical issue face| Jan 22, 2018|  chennai|-0.775833|0.357917|0.246157|0.157758|0.263823|0.066091|Customer Service| Saving Account
159|Indian Bank|JENITTA SOBANA||I don't have any hidden charges or technical issues faced in the account.|i do n't have any hide charge or technical issue face in the account .|technical issue face| Jan 16, 2018|  chennai|-0.80354|0.01477|0.531536|0.105708|0.173121|0.116835|Customer Service| All Products
160|Indian Bank|KARTHICK SANTHANAM||I use net banking for all the services i require, i do online transfer using NEFT and IMPS, ATM branches are working fine in this bank.|i use net banking for all the service i require , i do online transfer use NEFT and IMPS , ATM branch be work fine in this bank .|work| Jan 09, 2018|  chennai|-0.454657|0.120695|0.545318|0.029349|0.036843|0.024308|Customer Service| Saving Account
